Seq,GameSeq,DimDateKey,DimTeamKey,HomeAway,SU_Win_Flag,ATS_Win_Flag,TeamScore,Off_Pass,Off_Run,Def_Pass,Def_Run,Int_Rt,Def_Int_Rt,Fuml_Rt,Pen_Rt,Yrd_Winner,DefRank,Pass_Yards,Rush_Yards,Sack_Yards,Int,Net_Fuml,Pass_TDs,Rush_TDs,Other_Points,tot_yrd_last_10,tot_yrd_season,tot_ypg_last_10,tot_ypg_season,last_10_game_ypg_rank,season_ypg_rank
447,201815,20181217,20,0,1,0,12,4.837837838,4.84375,3.441176471,4.260869565,0.027027027,0.029411765,0.014492753,0.130434782,1,0,191,155,12,1,1,0,1,5,3682,4717,334,336,16,17
432,201815,20181216,21,1,0,1,0,4.191489362,2.9375,3.545454546,4.777777778,0.021276595,0,0.015873015,0.158730158,0,0,213,47,16,1,1,0,0,0,3367,4345,306,310,8,7
422,201815,20181215,22,1,0,1,22,4.951219512,2.903225807,5.411764706,2.764705882,0,0,0.013888888,0.125,1,0,228,90,25,0,1,2,1,1,3529,4524,320,323,13,10
443,201815,20181216,23,0,0,1,16,4.534883721,4.25,3.411764706,4.170731707,0,0.029411765,0.033898305,0.13559322,0,0,229,68,34,0,2,1,0,9,4405,5551,400,396,31,31
428,201815,20181216,24,0,1,0,30,8.709677419,3.7,5.767857143,4.555555556,0.032258064,0.035714286,0,0.098360655,0,0,270,111,0,1,0,0,3,9,4018,4882,365,348,24,21
439,201815,20181216,25,1,1,0,17,5.583333333,6.32,7.162162162,5.052631579,0.055555555,0.027027027,0,0.06557377,0,0,218,158,17,2,0,2,0,3,3905,5088,355,363,21,25
417,201815,20181213,26,0,1,0,29,6.11627907,4.958333333,6.25,3.529411765,0.046511627,0,0.029850746,0.104477611,1,0,288,119,25,2,0,2,2,1,4157,5568,377,397,28,32
438,201815,20181216,27,1,1,1,26,7.46875,3.615384615,5.794117647,4.8,0,0,0.017241379,0.137931034,0,0,257,94,18,0,1,1,0,19,3787,4741,344,338,18,18
426,201815,20181216,28,0,0,0,23,5.794117647,4.8,7.46875,3.615384615,0,0,0.014492753,0.20289855,1,0,217,168,20,0,0,2,1,2,3426,4483,311,320,10,9
440,201815,20181216,29,1,0,1,23,5.767857143,4.555555556,8.709677419,3.7,0.035714285,0.032258065,0.027027027,0.067567567,1,0,331,82,8,2,1,0,2,9,4287,5177,389,369,30,27
425,201815,20181216,30,0,0,1,12,5.961538462,4.047619048,5,4.93877551,0.038461538,0,0,0.127659574,0,0,156,85,1,1,0,0,1,5,3142,3924,285,280,2,2
444,201815,20181216,31,0,1,0,17,3.545454546,4.777777778,4.191489362,2.9375,0,0.021276596,0,0.059701492,1,0,86,215,8,0,0,0,2,3,3841,4766,349,340,20,19
445,201815,20181216,32,0,1,0,16,4.321428571,3.303030303,-0.739130435,6.615384615,0,0.043478261,0.032786885,0.098360655,1,0,136,109,15,0,0,1,0,9,3340,4181,303,298,5,4
455,201816,20181223,1,1,0,1,9,3.885714286,5.777777778,6.461538462,6.56097561,0,0,0,0.132075471,0,0,159,104,23,0,0,1,0,2,3820,5121,347,341,16,13
449,201816,20181223,2,0,1,0,24,8.407407407,9.238095238,4.711864407,5.64,0,0.050847458,0.041666666,0.083333333,1,0,233,194,6,0,2,3,0,3,3665,5127,333,341,12,13
450,201816,20181223,4,0,0,0,12,5.292682927,4,4.153846154,5.808510638,0.048780487,0.076923077,0.016949152,0.050847457,0,0,217,72,0,2,1,1,0,5,4013,5368,364,357,23,19
464,201816,20181223,5,1,0,1,10,4.711864407,5.64,8.407407407,9.238095238,0.050847457,0,0.023809523,0.119047619,0,0,295,141,17,3,1,1,0,3,3873,5428,352,361,18,21
473,201816,20181223,6,0,1,0,14,7,3.214285714,5.717948718,3.133333333,0,0.025641026,0.033333333,0.066666666,1,0,235,90,11,0,2,1,1,0,3384,4799,307,319,7,6
451,201816,20181223,7,0,0,1,18,3.681818182,4.25,9.131578947,5.214285714,0,0,0.02173913,0.065217391,0,0,107,102,26,0,0,2,0,4,4096,5571,372,371,24,26
466,201816,20181223,8,1,1,0,26,9.131578947,5.214285714,3.681818182,4.25,0,0,0,0.09090909,1,0,347,146,0,0,0,3,0,5,4406,6018,400,401,28,27
461,201816,20181223,9,1,1,0,27,5.5,3.333333333,5.960784314,2.625,0,0,0.02,0.2,0,0,152,80,9,0,0,1,1,13,3680,5415,334,361,14,21
475,201816,20181224,10,0,0,1,14,5.210526316,4.166666667,5.592592593,3.8,0.052631578,0,0.016129032,0.177419354,1,0,200,100,2,2,0,2,0,0,3838,5407,348,360,17,20
459,201816,20181223,11,1,0,1,9,2.456521739,3.739130435,7.566666667,3.571428571,0,0,0.014492753,0.101449275,0,0,137,86,24,0,0,0,0,9,2945,4393,267,292,2,3
452,201816,20181223,12,0,1,0,44,6.508474576,6.35,8.243243243,2.35,0,0,0.025316455,0.126582278,1,0,413,127,29,0,1,2,3,9,4145,5504,376,366,25,23
453,201816,20181223,13,0,0,1,30,6.340909091,3.263157895,8.882352941,2.590909091,0,0.019607843,0.031746031,0.158730158,0,0,309,62,30,0,1,2,2,2,4285,5539,389,369,27,25
460,201816,20181223,14,1,1,1,28,7.270833333,3.0625,9.363636364,2.862068966,0.020833333,0.03030303,0,0.09375,1,0,353,49,4,1,0,2,2,0,3875,5168,352,344,18,17
454,201816,20181223,15,0,1,0,17,3.033333333,3.9375,3.84,3.444444444,0,0.04,0.032258064,0.161290322,1,0,118,126,27,0,1,0,1,10,3992,5491,362,366,22,23
469,201816,20181223,16,0,0,1,31,6.268292683,8.105263158,7.40625,4.88372093,0,0,0.05,0.133333333,0,0,265,154,8,0,2,3,0,10,3938,5143,358,342,21,16
457,201816,20181223,17,1,0,1,7,3.84,3.444444444,3.033333333,3.9375,0.04,0,0.023255813,0.232558139,0,0,121,62,25,1,1,1,0,0,3329,4337,302,289,4,2
470,201816,20181223,18,0,1,0,27,7.566666667,3.571428571,2.456521739,3.739130435,0,0,0,0.189655172,1,0,240,100,13,0,0,3,0,6,3647,4919,331,327,11,9
465,201816,20181223,19,1,1,1,24,4.153846154,5.808510638,5.292682927,4,0.076923076,0.048780488,0.01369863,0.06849315,1,0,117,273,9,2,1,1,2,3,2929,4202,266,280,1,1
456,201816,20181223,20,1,1,1,31,7.142857143,3,6.566037736,3.611111111,0.023809523,0,0.016393442,0.147540983,0,0,313,57,13,1,0,1,3,3,3262,4885,296,325,3,7
471,201816,20181223,21,0,0,0,27,9.363636364,2.862068966,7.270833333,3.0625,0.03030303,0.020833333,0,0.096774193,0,0,309,83,0,1,0,1,2,6,3603,5046,327,336,10,11
467,201816,20181223,22,1,0,0,38,8.243243243,2.35,6.508474576,6.35,0,0,0.017543859,0.280701754,0,0,323,47,18,0,0,3,1,10,3707,4903,337,326,15,8
476,201816,20181224,23,1,1,0,27,5.592592593,3.8,5.210526316,4.166666667,0,0.052631579,0.017543859,0.105263157,0,0,159,114,8,0,0,0,2,13,3914,5333,355,355,20,18
468,201816,20181223,24,1,1,0,32,8.882352941,2.590909091,6.340909091,3.263157895,0.019607843,0,0.04109589,0.150684931,1,0,462,57,9,1,2,4,0,4,3568,5013,324,334,8,10
463,201816,20181223,25,0,0,0,28,6.566037736,3.611111111,7.142857143,3,0,0.023809524,0.042253521,0.084507042,1,0,364,65,16,0,2,3,0,7,3575,5087,325,339,9,12
462,201816,20181223,27,1,0,1,9,5.717948718,3.133333333,7,3.214285714,0.025641025,0,0,0.111111111,0,0,232,47,9,1,0,0,0,9,3337,4448,303,296,5,4
458,201816,20181223,28,1,1,0,38,7.40625,4.88372093,6.268292683,8.105263158,0,0,0.013333333,0.04,1,0,254,210,17,0,0,3,2,3,4228,6024,384,401,26,27
474,201816,20181223,29,0,1,0,31,6.461538462,6.56097561,3.885714286,5.777777778,0,0,0.014925373,0.089552238,1,0,192,269,24,0,1,1,3,3,3666,5125,333,341,12,13
472,201816,20181223,30,0,0,1,20,5.960784314,2.625,5.5,3.333333333,0,0,0.026666666,0.12,1,0,320,63,16,0,2,1,1,6,3361,4499,305,299,6,5
504,201817,20181230,1,0,0,0,24,1.925,3.541666667,2.444444444,5.352941177,0,0.037037037,0.046875,0.046875,0,0,113,85,36,0,2,1,0,17,3640,5298,330,331,15,14
477,201817,20181230,2,0,1,0,34,8.195652174,3.633333333,9.361111111,4.6,0.02173913,0.027777778,0,0.118421052,1,0,380,109,3,1,0,3,1,6,3755,5900,341,368,19,29
493,201817,20181230,3,1,1,1,26,5.961538462,6.29787234,8.952380952,3.571428571,0,0.071428571,0.02739726,0.136986301,1,0,167,296,12,0,1,0,2,12,4187,6034,380,377,31,30
490,201817,20181230,4,1,1,0,42,7.62962963,5.03030303,2.833333333,3.96,0.037037037,0.055555556,0,0.05,1,0,215,166,9,1,0,3,3,0,4033,5848,366,365,28,26
478,201817,20181230,5,0,1,0,33,8.322580645,3,4.25,6.814814815,0,0.041666667,0,0.029411764,1,0,263,111,5,0,0,2,2,5,3672,5453,333,340,16,18
479,201817,20181230,6,0,1,0,24,6.269230769,4.567567568,1.891891892,4.2,0,0,0.031746031,0.174603174,1,0,163,169,0,0,0,0,3,3,2885,4694,262,293,1,5
480,201817,20181230,7,0,0,0,13,1.678571429,6.944444444,5.847826087,3.25,0,0.02173913,0.04347826,0.195652173,0,0,71,125,24,0,0,0,0,13,3125,5072,284,317,4,7
481,201817,20181230,8,0,0,0,24,8.952380952,3.571428571,5.961538462,6.29787234,0.071428571,0,0,0.071428571,0,0,376,50,0,3,0,3,0,3,3280,4338,298,289,6,3
482,201817,20181230,9,0,1,0,36,7.270833333,2.318181818,7.023809524,5.72,0,0.023809524,0.014285714,0.085714285,0,0,368,51,19,0,1,4,1,1,3942,5584,358,349,25,21
485,201817,20181230,10,1,0,1,9,5.795918367,3.28,5.76,3.866666667,0.020408163,0.08,0.054054054,0.148648648,1,0,288,82,4,1,3,1,0,2,3286,4785,298,319,6,10
507,201817,20181230,11,0,1,0,31,7.941176471,3.421052632,2.325581395,3.538461539,0,0.023255814,0,0.041666666,1,0,272,130,2,0,0,3,1,3,3835,5276,348,329,21,13
487,201817,20181230,12,1,0,1,0,2.325581395,3.538461539,7.941176471,3.421052632,0.023255813,0,0,0.089285714,0,0,129,46,29,1,0,0,0,0,3312,5092,301,318,8,8
489,201817,20181230,13,1,1,0,20,4.43902439,4.060606061,2.290322581,1.875,0,0.032258065,0.013513513,0.027027027,1,0,208,134,26,0,1,0,2,6,3258,4661,296,291,5,4
508,201817,20181230,14,0,1,0,33,7.527777778,4.388888889,5.689655172,5.8125,0.027777777,0.068965517,0.013888888,0.166666666,1,0,278,158,7,1,1,3,1,5,3388,4781,308,318,11,8
497,201817,20181230,15,0,0,1,3,2.290322581,1.875,4.43902439,4.060606061,0.032258064,0,0.042553191,0.170212765,0,0,89,30,18,1,1,0,0,3,3370,5106,306,319,10,10
484,201817,20181230,16,1,1,0,35,11.48148148,3.666666667,4.027777778,4.379310345,0.037037037,0.055555556,0,0.074074074,1,0,310,99,0,1,0,2,2,7,3835,5796,348,362,21,25
498,201817,20181230,17,0,0,1,17,2.833333333,3.96,7.62962963,5.03030303,0.055555555,0.037037037,0.049180327,0.06557377,0,0,126,99,24,2,2,1,0,10,2927,4418,266,276,2,1
491,201817,20181230,18,1,0,1,10,1.891891892,4.2,6.269230769,4.567567568,0,0,0,0.057692307,0,0,101,63,31,0,0,1,0,3,2973,4612,270,288,3,2
483,201817,20181230,19,1,1,0,38,7,4.366666667,3.21875,4.52173913,0,0,0,0.0625,1,0,244,131,6,0,0,4,0,10,4061,5847,369,365,30,26
502,201817,20181230,20,1,0,1,14,4.25,6.814814815,8.322580645,3,0.041666666,0,0,0.117647058,0,0,110,184,8,1,0,1,1,0,3672,5416,333,338,16,17
494,201817,20181230,21,1,0,1,35,7.023809524,5.72,7.270833333,2.318181818,0.023809523,0,0.014925373,0.164179104,1,0,298,143,3,1,1,2,2,7,3335,4921,303,307,9,6
499,201817,20181230,22,0,0,1,3,3.21875,4.52173913,7,4.366666667,0,0,0.054545454,0.072727272,0,0,135,104,32,0,3,0,0,3,3807,5601,346,350,20,22
500,201817,20181230,23,0,0,1,3,4.027777778,4.379310345,11.48148148,3.666666667,0.055555555,0.037037037,0.046153846,0.061538461,0,0,165,127,20,2,2,0,0,3,4033,6316,366,394,28,31
503,201817,20181230,24,0,1,0,24,5.918918919,3.794117647,1.1875,1.75,0.027027027,0.03125,0.014084507,0.070422535,1,0,231,129,12,1,0,3,0,3,3900,5119,354,341,24,19
492,201817,20181230,25,1,1,1,16,5.847826087,3.25,1.678571429,6.944444444,0.02173913,0,0.015151515,0.136363636,1,0,278,65,9,1,0,1,0,9,4447,6337,404,396,32,32
505,201817,20181230,26,0,1,0,23,5.76,3.866666667,5.795918367,3.28,0.08,0.020408163,0.054545454,0.109090909,0,0,160,116,16,2,2,1,1,9,3707,5605,337,350,18,22
506,201817,20181230,27,0,0,1,32,6.833333333,5.772727273,7.655172414,3.690476191,0.083333333,0,0.017241379,0.086206896,0,0,264,127,18,3,1,3,1,4,3846,5512,349,344,23,20
496,201817,20181230,28,1,1,1,27,2.444444444,5.352941177,1.925,3.541666667,0.037037037,0,0,0.016393442,1,0,109,182,43,1,0,1,2,6,3480,5380,316,336,13,16
486,201817,20181230,29,1,1,0,48,7.655172414,3.690476191,6.833333333,5.772727273,0,0.083333333,0.028169014,0.084507042,1,0,222,155,0,0,0,4,1,13,3572,5158,324,322,14,12
501,201817,20181230,30,1,0,1,32,9.361111111,4.6,8.195652174,3.633333333,0.027777777,0.02173913,0.017857142,0.053571428,0,0,341,92,4,1,0,4,0,4,3965,5858,360,366,26,28
488,201817,20181230,31,1,0,1,17,5.689655172,5.8125,7.527777778,4.388888889,0.068965517,0.027777778,0.022222222,0.2,0,0,165,93,0,2,1,1,0,10,3426,5297,311,331,12,14
495,201817,20181230,32,1,0,1,0,1.1875,1.75,5.918918919,3.794117647,0.03125,0.027027027,0.022727272,0.045454545,0,0,68,21,30,1,0,0,0,0,4015,5616,365,351,27,24
515,201818,20190106,3,1,0,1,17,2.333333333,3.913043478,4.484848485,2.696969697,0.027777777,0,0.06779661,0.118644067,0,0,139,90,55,1,2,2,0,3,3226,5008,293,313,3,4
516,201818,20190106,6,1,0,1,15,6.2,3.611111111,6.097560976,1.826086957,0,0.048780488,0,0.047619047,1,0,291,65,12,0,0,1,0,8,3969,5964,360,350,8,8
512,201818,20190105,9,1,1,1,24,6.058823529,4.823529412,7.821428571,3.041666667,0.029411764,0,0,0.088235294,1,0,216,164,10,1,0,1,2,3,3836,5671,348,333,7,7
511,201818,20190105,13,1,0,1,7,3.826923077,6.5625,6.9375,5.714285714,0.019230769,0.03125,0,0.117647058,0,0,217,105,18,1,0,1,0,0,3374,5619,306,330,4,6
509,201818,20190105,14,0,1,0,21,6.9375,5.714285714,3.826923077,6.5625,0.03125,0.019230769,0,0.029850746,1,0,222,200,0,1,0,2,1,0,3580,5510,325,324,6,5
514,201818,20190106,24,0,1,0,16,6.097560976,1.826086957,6.2,3.611111111,0.048780487,0,0,0.046875,0,0,258,42,8,2,0,2,0,2,2894,4900,263,288,1,2
513,201818,20190106,26,0,1,0,23,4.484848485,2.696969697,2.333333333,3.913043478,0,0.027777778,0.015151515,0.075757575,1,0,154,89,6,0,1,0,1,16,3056,4526,277,282,2,1
510,201818,20190105,28,0,0,0,22,7.821428571,3.041666667,6.058823529,4.823529412,0,0.029411765,0,0.096153846,0,0,226,73,7,0,0,1,1,8,3431,5210,311,306,5,3
